time,elapsed_time,compute_time
4109284982,1001,970
4109285982,1000,970
4109286982,1000,970
4109287982,1000,970
4109288982,1000,970
4109289982,1000,970
4109290983,1001,971
4109291982,999,970
4109292984,1002,971
4109293982,998,970
4109294982,1000,970
4109295982,1000,970
4109296983,1001,970
4109297983,1000,970
4109298982,999,970
4109299982,1000,970
4109300983,1001,970
4109301982,999,970
4109302982,1000,970
4109303982,1000,970
4109304984,1002,971
4109305982,998,970
4109306982,1000,970
4109307982,1000,970
4109308984,1002,971
4109309982,998,970
4109310982,1000,970
4109311982,1000,970
4109312983,1001,970
4109313982,999,970
4109314983,1001,971
4109315982,999,970
4109316984,1002,971
4109317982,998,970
4109318982,1000,970
4109319982,1000,970
4109320983,1001,970
4109321982,999,970
4109322982,1000,970
4109323982,1000,970
4109324983,1001,970
4109325983,1000,971
4109326982,999,970
4109327983,1001,971
4109328983,1000,970
4109329982,999,970
4109330982,1000,970
4109331982,1000,970
4109332983,1001,970
4109333982,999,970
4109334982,1000,970
4109335982,1000,970
4109336983,1001,970
4109337982,999,970
4109338982,1000,970
4109339983,1001,971
4109340983,1000,970
4109341982,999,970
4109342982,1000,970
4109343985,1003,970
4109344987,1002,971
4109345982,995,970
4109346982,1000,970
4109347981,999,970
4109348983,1002,971
4109349983,1000,970
4109350982,999,970
4109351987,1005,972
4109353001,1014,972
4109353989,988,971
4109354997,1008,973
4109355983,986,970
4109357012,1029,980
4109357990,978,970
4109358995,1005,972
4109359991,996,973
4109360999,1008,972
4109361982,983,970
4109362982,1000,970
4109363982,1000,970
4109364984,1002,970
4109365989,1005,971
4109366982,993,970
4109367982,1000,970
4109368985,1003,971
4109369982,997,970
4109370982,1000,970
4109371982,1000,970
4109372982,1000,970
4109373982,1000,970
4109374982,1000,970
4109375982,1000,970
4109376982,1000,970
4109377982,1000,970
4109378984,1002,971
4109379982,998,970
4109380982,1000,970
4109381982,1000,970
4109382982,1000,970
4109383982,1000,970
4109384982,1000,970
4109385982,1000,970
4109386982,1000,970
4109387982,1000,970
4109388982,1000,970
4109389983,1001,971
4109390982,999,970
4109391982,1000,970
4109392982,1000,970
4109393983,1001,971
4109394982,999,970
4109395982,1000,970
4109396983,1001,971
4109397982,999,970
4109398983,1001,971
4109399982,999,970
4109400982,1000,970
4109401983,1001,971
4109402982,999,970
4109403981,999,970
4109404982,1001,970
4109405982,1000,970
4109406982,1000,970
4109407982,1000,970
4109408982,1000,970
4109409982,1000,970
4109410982,1000,970
4109411982,1000,970
4109412982,1000,970
4109413982,1000,970
4109414982,1000,970
4109415982,1000,971
4109416982,1000,970
4109417982,1000,970
4109418982,1000,970
4109419982,1000,970
4109420982,1000,970
4109421982,1000,970
4109422982,1000,970
4109423982,1000,970
4109424982,1000,970
4109425983,1001,970
4109426982,999,970
4109427981,999,970
4109428982,1001,970
4109429983,1001,971
4109430982,999,970
4109431982,1000,970
4109432982,1000,970
4109433982,1000,970
4109434982,1000,970
4109435983,1001,971
4109436982,999,970
4109437982,1000,970
4109438982,1000,970
4109439982,1000,970
4109440983,1001,970
4109441982,999,970
4109442982,1000,970
4109443982,1000,970
4109444984,1002,971
4109445982,998,970
4109446982,1000,970
4109447982,1000,970
4109448984,1002,971
4109449982,998,970
4109450982,1000,970
4109451982,1000,970
4109452983,1001,970
4109453982,999,970
4109454982,1000,970
4109455983,1001,971
4109456983,1000,970
4109457982,999,970
4109458982,1000,970
4109459982,1000,970
4109460983,1001,970
4109461982,999,970
4109462982,1000,970
4109463982,1000,970
4109464983,1001,970
4109465982,999,970
4109466982,1000,970
4109467983,1001,970
4109468983,1000,970
4109469982,999,970
4109470982,1000,970
4109471982,1000,970
4109472982,1000,970
4109473982,1000,970
4109474982,1000,970
4109475982,1000,970
4109476982,1000,970
4109477982,1000,970
4109478982,1000,970
4109479982,1000,970
4109480982,1000,970
4109481983,1001,970
4109482982,999,970
4109483981,999,970
4109484982,1001,970
4109485982,1000,970
4109486982,1000,970
4109487982,1000,970
4109488982,1000,970
4109489982,1000,970
4109490982,1000,970
4109491982,1000,970
4109492983,1001,970
4109493982,999,970
4109494982,1000,970
4109495983,1001,971
4109496983,1000,970
4109497982,999,970
4109498982,1000,970
4109499983,1001,971
4109500982,999,970
4109502026,1044,981
4109503013,987,978
4109503990,977,970
4109505016,1026,980
4109505995,979,970
4109506991,996,972
4109508065,1074,1025
4109509077,1012,982
4109510061,984,977
4109511060,999,980
4109512065,1005,999
4109513051,986,976
4109514030,979,975
4109515007,977,973
4109515980,973,970
