time,elapsed_time,compute_time
4156492199,1007,976
4156493192,993,968
4156494192,1000,968
4156495192,1000,968
4156496198,1006,975
4156497192,994,968
4156498192,1000,968
4156499192,1000,968
4156500199,1007,975
4156501192,993,968
4156502192,1000,968
4156503192,1000,968
4156504199,1007,975
4156505192,993,968
4156506192,1000,968
4156507192,1000,968
4156508199,1007,976
4156509193,994,968
4156510192,999,968
4156511192,1000,968
4156512199,1007,976
4156513192,993,968
4156514192,1000,968
4156515192,1000,968
4156516198,1006,975
4156517192,994,968
4156518192,1000,968
4156519192,1000,968
4156520198,1006,975
4156521192,994,968
4156522192,1000,968
4156523192,1000,968
4156524199,1007,976
4156525192,993,968
4156526192,1000,968
4156527192,1000,968
4156528199,1007,975
4156529192,993,968
4156530192,1000,968
4156531192,1000,968
4156532198,1006,975
4156533192,994,968
4156534192,1000,968
4156535192,1000,968
4156536199,1007,976
4156537192,993,968
4156538192,1000,968
4156539192,1000,968
4156540199,1007,976
4156541192,993,968
4156542192,1000,968
4156543192,1000,968
4156544199,1007,976
4156545193,994,968
4156546192,999,968
4156547192,1000,968
4156548200,1008,976
4156549192,992,968
4156550192,1000,968
4156551192,1000,968
4156552199,1007,976
4156553192,993,968
4156554192,1000,968
4156555192,1000,968
4156556198,1006,975
4156557192,994,968
4156558192,1000,968
4156559192,1000,968
4156560199,1007,976
4156561192,993,968
4156562192,1000,968
4156563192,1000,968
4156564199,1007,975
4156565192,993,968
4156566192,1000,968
4156567192,1000,968
4156568199,1007,975
4156569192,993,968
4156570192,1000,968
4156571192,1000,968
4156572198,1006,975
4156573192,994,968
4156574192,1000,968
4156575192,1000,968
4156576198,1006,975
4156577192,994,968
4156578192,1000,968
4156579192,1000,968
4156580199,1007,976
4156581192,993,968
4156582192,1000,968
4156583192,1000,968
4156584199,1007,975
4156585192,993,968
4156586192,1000,968
4156587192,1000,968
4156588201,1009,977
4156589192,991,968
4156590192,1000,968
4156591192,1000,968
4156592197,1005,974
4156593192,995,968
4156594192,1000,968
4156595192,1000,968
4156596199,1007,975
4156597192,993,968
4156598192,1000,968
4156599192,1000,968
4156600199,1007,976
4156601192,993,968
4156602192,1000,968
4156603192,1000,968
4156604199,1007,975
4156605192,993,968
4156606192,1000,968
4156607192,1000,968
4156608199,1007,975
4156609192,993,968
4156610192,1000,968
4156611192,1000,968
4156612199,1007,975
4156613192,993,968
4156614192,1000,968
4156615192,1000,968
4156616198,1006,974
4156617192,994,968
4156618192,1000,968
4156619192,1000,968
4156620198,1006,975
4156621192,994,968
4156622192,1000,968
4156623192,1000,968
4156624198,1006,975
4156625192,994,968
4156626192,1000,968
4156627192,1000,968
4156628199,1007,976
4156629192,993,968
4156630192,1000,968
4156631193,1001,968
4156632199,1006,976
4156633192,993,968
4156634192,1000,968
4156635192,1000,968
4156636198,1006,975
4156637192,994,968
4156638192,1000,968
4156639192,1000,968
4156640198,1006,975
4156641192,994,968
4156642192,1000,968
4156643192,1000,968
4156644199,1007,975
4156645192,993,968
4156646192,1000,968
4156647192,1000,968
4156648198,1006,975
4156649192,994,968
4156650192,1000,968
4156651192,1000,968
4156652199,1007,975
4156653192,993,968
4156654192,1000,968
4156655192,1000,968
4156656198,1006,974
4156657192,994,968
4156658192,1000,968
4156659192,1000,968
4156660199,1007,976
4156661192,993,968
4156662192,1000,968
4156663192,1000,968
4156664198,1006,975
4156665192,994,968
4156666192,1000,968
4156667192,1000,968
4156668198,1006,975
4156669192,994,968
4156670192,1000,968
4156671192,1000,968
4156672199,1007,975
4156673192,993,968
4156674192,1000,968
4156675192,1000,968
4156676198,1006,975
4156677192,994,968
4156678192,1000,968
4156679192,1000,968
4156680199,1007,976
4156681192,993,968
4156682192,1000,968
4156683192,1000,968
4156684199,1007,975
4156685192,993,968
4156686192,1000,968
4156687192,1000,968
4156688198,1006,975
4156689192,994,968
4156690192,1000,968
4156691192,1000,968
4156692198,1006,975
4156693192,994,968
4156694192,1000,968
4156695192,1000,968
4156696198,1006,975
4156697192,994,968
4156698192,1000,968
4156699192,1000,968
4156700199,1007,976
4156701192,993,968
4156702192,1000,968
4156703192,1000,968
4156704199,1007,975
4156705192,993,968
4156706192,1000,968
4156707192,1000,968
4156708198,1006,975
4156709192,994,968
4156710192,1000,968
4156711192,1000,968
4156712211,1019,988
4156713197,986,969
4156714233,1036,984
4156715214,981,968
4156716238,1024,998
4156717219,981,973
4156718192,973,968
4156719211,1019,970
4156720238,1027,998
4156721221,983,975
