time,elapsed_time,compute_time
3940434576,1000,97
3940435576,1000,97
3940436576,1000,97
3940437575,999,97
3940438575,1000,97
3940439575,1000,97
3940440575,1000,97
3940441576,1001,97
3940442576,1000,97
3940443576,1000,97
3940444575,999,97
3940445576,1001,97
3940446575,999,97
3940447576,1001,97
3940448576,1000,97
3940449576,1000,97
3940450576,1000,97
3940451576,1000,97
3940452575,999,97
3940453576,1001,97
3940454575,999,97
3940455576,1001,97
3940456576,1000,97
3940457575,999,97
3940458575,1000,97
3940459575,1000,97
3940460575,1000,97
3940461575,1000,97
3940462576,1001,97
3940463576,1000,97
3940464575,999,97
3940465576,1001,97
3940466576,1000,97
3940467576,1000,97
3940468581,1005,97
3940469578,997,97
3940470576,998,97
3940471576,1000,97
3940472576,1000,97
3940473576,1000,97
3940474576,1000,97
3940475576,1000,97
3940476575,999,97
3940477576,1001,97
3940478575,999,97
3940479575,1000,97
3940480575,1000,97
3940481576,1001,97
3940482576,1000,97
3940483576,1000,97
3940484575,999,97
3940485575,1000,97
3940486576,1001,97
3940487576,1000,97
3940488576,1000,97
3940489576,1000,97
3940490576,1000,97
3940491576,1000,97
3940492575,999,97
3940493576,1001,97
3940494576,1000,97
3940495576,1000,97
3940496576,1000,97
3940497576,1000,97
3940498575,999,97
3940499575,1000,97
3940500575,1000,97
3940501575,1000,97
3940502576,1001,97
3940503576,1000,97
3940504575,999,97
3940505576,1001,97
3940506576,1000,97
3940507576,1000,97
3940508575,999,97
3940509575,1000,97
3940510576,1001,97
3940511576,1000,97
3940512576,1000,97
3940513576,1000,97
3940514575,999,97
3940515576,1001,97
3940516575,999,97
3940517576,1001,97
3940518576,1000,97
3940519575,999,97
3940520575,1000,97
3940521575,1000,97
3940522575,1000,97
3940523576,1001,97
3940524576,1000,97
3940525576,1000,97
3940526575,999,97
3940527576,1001,97
3940528576,1000,97
3940529576,1000,97
3940530576,1000,97
3940531576,1000,97
3940532575,999,97
3940533576,1001,97
3940534575,999,97
3940535576,1001,97
3940536576,1000,97
3940537576,1000,97
3940538576,1000,97
3940539575,999,97
3940540575,1000,97
3940541575,1000,97
3940542575,1000,97
3940543576,1001,97
3940544575,999,97
3940545575,1000,97
3940546576,1001,97
3940547576,1000,97
3940548575,999,97
3940549576,1001,97
3940550576,1000,97
3940551576,1000,97
3940552576,1000,97
3940553576,1000,97
3940554576,1000,97
3940555576,1000,97
3940556575,999,97
3940557575,1000,97
3940558575,1000,97
3940559576,1001,97
3940560575,999,97
3940561575,1000,97
3940562575,1000,97
3940563576,1001,97
3940564575,999,97
3940565575,1000,97
3940566576,1001,97
3940567576,1000,97
3940568575,999,97
3940569575,1000,97
3940570576,1001,97
3940571576,1000,97
3940572575,999,97
3940573576,1001,97
3940574576,1000,97
3940575576,1000,97
3940576576,1000,97
3940577576,1000,97
3940578575,999,97
3940579576,1001,97
3940580581,1005,97
3940581576,995,97
3940582576,1000,97
3940583576,1000,97
3940584576,1000,97
3940585576,1000,97
3940586576,1000,97
3940587576,1000,97
3940588576,1000,97
3940589576,1000,97
3940590576,1000,97
3940591576,1000,97
3940592576,1000,97
3940593576,1000,97
3940594576,1000,97
3940595576,1000,97
3940596576,1000,97
3940597576,1000,97
3940598576,1000,97
3940599576,1000,97
3940600576,1000,97
3940601575,999,97
